case_id;line_id;from;to;time
862;1;Новый;Рассмотрение заказчиком;467.3452463423911
862;2;Рассмотрение заказчиком;Оценка кандидата;558.8240202658209
862;3;Оценка кандидата;Отклонен;225.808889522105
863;1;Новый;Рассмотрение заказчиком;110.3666428491775
863;2;Рассмотрение заказчиком;Отклонен;79.99501504021127
864;1;Новый;Рассмотрение заказчиком;638.7989478134149
864;2;Рассмотрение заказчиком;Отклонен;400.4495841884959
865;1;Новый;Рассмотрение рекрутером;555.6053166906004
865;2;Рассмотрение рекрутером;Самоотказ;2.484834860607195
865;3;Самоотказ;Отклонен;289.7440649648505
866;1;Новый;Рассмотрение рекрутером;195.8714673067041
866;2;Рассмотрение рекрутером;Планирование интервью;2.08237646285039
866;3;Планирование интервью;Интервью;435.6360162883086
866;4;Интервью;Интервью;1.189699559241721
866;5;Интервью;Интервью;1.786879052922333
866;6;Интервью;Интервью;0.580917638267542
866;7;Интервью;Заполнение анкеты;0.6379289297221618
866;8;Заполнение анкеты;Заполнение анкеты;231.6540408432168
866;9;Заполнение анкеты;Проверка;79.87689876097045
866;10;Проверка;Решение о найме;417.5455232167369
866;11;Решение о найме;Согласование офера в компании;139.7951744824116
866;12;Согласование офера в компании;Готов к оформлению;43.0908012236815
866;13;Готов к оформлению;Оформление;143.935389371386
866;14;Оформление;Оформлен;3.140593872825104
867;1;Новый;Рассмотрение рекрутером;67.8049714206438
867;2;Рассмотрение рекрутером;Самоотказ;2.815349629475105
867;3;Самоотказ;Отклонен;244.0616587308018
868;1;Новый;Рассмотрение заказчиком;707.8636414877063
868;2;Рассмотрение заказчиком;Оценка кандидата;414.5759720112451
868;3;Оценка кандидата;Отклонен;119.291718760864
869;1;Новый;Рассмотрение заказчиком;169.6652788965473
869;2;Рассмотрение заказчиком;Отклонен;619.9503319352353
870;1;Новый;Рассмотрение рекрутером;673.6647972218987
870;2;Рассмотрение рекрутером;Резерв;3.960254309494315
870;3;Резерв;Не выходит на связь;5847.769952049327
870;4;Не выходит на связь;Резерв;703.5150113802125
870;5;Резерв;Рассмотрение рекрутером;3467.222281442967
870;6;Рассмотрение рекрутером;Не выходит на связь;3.0784838262471
870;7;Не выходит на связь;Рассмотрение заказчиком;211.3836936462549
